entry_id,noted_date,temp
21322,20-10-2018 05:44,41
21323,20-10-2018 05:44,41
21324,20-10-2018 05:44,41
21325,20-10-2018 05:44,41
21326,20-10-2018 05:44,41
21327,20-10-2018 05:44,41
21328,20-10-2018 05:44,40
21329,20-10-2018 05:44,40
21330,20-10-2018 05:44,41
21331,20-10-2018 05:44,41
21332,20-10-2018 05:44,41
21333,20-10-2018 05:44,41
21334,20-10-2018 05:44,41
21335,20-10-2018 05:44,41
21336,20-10-2018 05:44,41
21337,20-10-2018 05:44,41
21338,20-10-2018 05:43,41
21339,20-10-2018 05:43,41
21340,20-10-2018 05:43,41
21341,20-10-2018 05:43,41
21342,20-10-2018 05:43,41
21343,20-10-2018 05:43,41
21344,20-10-2018 05:43,41
21345,20-10-2018 05:43,41
21346,20-10-2018 05:43,41
21347,20-10-2018 05:43,41
21348,20-10-2018 05:43,41
21349,20-10-2018 05:43,41
21350,20-10-2018 05:43,41
21351,20-10-2018 05:43,40
21352,20-10-2018 05:43,31
21353,20-10-2018 05:43,40
21354,20-10-2018 05:43,40
21355,20-10-2018 05:42,41
21356,20-10-2018 05:42,41
21357,20-10-2018 05:42,40
21358,20-10-2018 05:42,41
21359,20-10-2018 05:42,42
21360,20-10-2018 05:42,41
21361,20-10-2018 05:42,41
21362,20-10-2018 05:42,41
21363,20-10-2018 05:42,41
21364,20-10-2018 05:42,41
21365,20-10-2018 05:42,41
21366,20-10-2018 05:42,41
21367,20-10-2018 05:42,41
21368,20-10-2018 05:42,40
21369,20-10-2018 05:42,41
21370,20-10-2018 05:42,41
21371,20-10-2018 05:42,41
21372,20-10-2018 05:42,40
21373,20-10-2018 05:42,40
21374,20-10-2018 05:41,41
21375,20-10-2018 05:41,40
21376,20-10-2018 05:41,41
21377,20-10-2018 05:41,41
21378,20-10-2018 05:41,41
21379,20-10-2018 05:41,41
21380,20-10-2018 05:41,41
21381,20-10-2018 05:41,40
21382,20-10-2018 05:41,41
21383,20-10-2018 05:41,41
21384,20-10-2018 05:41,41
21385,20-10-2018 05:41,41
21386,20-10-2018 05:41,41
21387,20-10-2018 05:41,41
21388,20-10-2018 05:41,40
21389,20-10-2018 05:41,33
21390,20-10-2018 05:41,41
21391,20-10-2018 05:41,41
21392,20-10-2018 05:41,41
21393,20-10-2018 05:40,41
21394,20-10-2018 05:40,41
21395,20-10-2018 05:40,40
21396,20-10-2018 05:40,41
21397,20-10-2018 05:40,41
21398,20-10-2018 05:40,39
21399,20-10-2018 05:40,40
21400,20-10-2018 05:40,41
21401,20-10-2018 05:40,41
21402,20-10-2018 05:40,41
21403,20-10-2018 05:40,41
21404,20-10-2018 05:40,40
21405,20-10-2018 05:40,42
21406,20-10-2018 05:40,40
21407,20-10-2018 05:40,41
21408,20-10-2018 05:40,41
21409,20-10-2018 05:40,41
21410,20-10-2018 05:40,40
21411,20-10-2018 05:40,41
21412,20-10-2018 05:40,40
21413,20-10-2018 05:40,41
21414,20-10-2018 05:39,40
21415,20-10-2018 05:39,41
21416,20-10-2018 05:39,41
21417,20-10-2018 05:39,41
21418,20-10-2018 05:39,41
21419,20-10-2018 05:39,41
21420,20-10-2018 05:39,41
21421,20-10-2018 05:39,39
21422,20-10-2018 05:39,40
21423,20-10-2018 05:39,40
21424,20-10-2018 05:39,41
21425,20-10-2018 05:39,41
21426,20-10-2018 05:39,41
21427,20-10-2018 05:39,41
21428,20-10-2018 05:39,41
21429,20-10-2018 05:39,41
21430,20-10-2018 05:39,41
21431,20-10-2018 05:39,41
21432,20-10-2018 05:39,40
21433,20-10-2018 05:39,40
21434,20-10-2018 05:39,41
21435,20-10-2018 05:39,41
21436,20-10-2018 05:39,40
21437,20-10-2018 05:39,40
21438,20-10-2018 05:38,41
21439,20-10-2018 05:38,40
21440,20-10-2018 05:38,41
21441,20-10-2018 05:38,40
21442,20-10-2018 05:38,40
21443,20-10-2018 05:38,40
21444,20-10-2018 05:38,40
21445,20-10-2018 05:38,40
21446,20-10-2018 05:38,40
21447,20-10-2018 05:38,40
21448,20-10-2018 05:38,41
21449,20-10-2018 05:38,40
21450,20-10-2018 05:38,41
21451,20-10-2018 05:38,41
21452,20-10-2018 05:38,40
21453,20-10-2018 05:38,40
21454,20-10-2018 05:38,40
21455,20-10-2018 05:38,41
21456,20-10-2018 05:38,40
21457,20-10-2018 05:38,41
21458,20-10-2018 05:38,41
21459,20-10-2018 05:37,40
21460,20-10-2018 05:37,40
21461,20-10-2018 05:37,40
21462,20-10-2018 05:37,40
21463,20-10-2018 05:37,40
21464,20-10-2018 05:37,40
21465,20-10-2018 05:37,40
21466,20-10-2018 05:37,40
21467,20-10-2018 05:37,41
21468,20-10-2018 05:37,40
21469,20-10-2018 05:37,40
21470,20-10-2018 05:37,40
21471,20-10-2018 05:37,40
21472,20-10-2018 05:37,40
21473,20-10-2018 05:37,40
21474,20-10-2018 05:37,41
21475,20-10-2018 05:37,40
21476,20-10-2018 05:37,31
21477,20-10-2018 05:37,40
21478,20-10-2018 05:37,40
21479,20-10-2018 05:37,40
21480,20-10-2018 05:37,40
21481,20-10-2018 05:37,40
21482,20-10-2018 05:36,40
21483,20-10-2018 05:36,40
21484,20-10-2018 05:36,40
21485,20-10-2018 05:36,40
21486,20-10-2018 05:36,40
21487,20-10-2018 05:36,40
21488,20-10-2018 05:36,40
21489,20-10-2018 05:36,40
21490,20-10-2018 05:36,40
21491,20-10-2018 05:36,39
21492,20-10-2018 05:36,40
21493,20-10-2018 05:36,41
21494,20-10-2018 05:36,40
21495,20-10-2018 05:36,40
21496,20-10-2018 05:36,40
21497,20-10-2018 05:36,40
21498,20-10-2018 05:36,40
21499,20-10-2018 05:36,40
21500,20-10-2018 05:36,40
21501,20-10-2018 05:36,41
21502,20-10-2018 05:35,40
21503,20-10-2018 05:35,40
21504,20-10-2018 05:35,40
21505,20-10-2018 05:35,41
21506,20-10-2018 05:35,41
21507,20-10-2018 05:35,41
21508,20-10-2018 05:35,40
21509,20-10-2018 05:35,40
21510,20-10-2018 05:35,40
21511,20-10-2018 05:35,40
21512,20-10-2018 05:35,40
21513,20-10-2018 05:35,40
21514,20-10-2018 05:35,40
21515,20-10-2018 05:35,40
21516,20-10-2018 05:35,41
21517,20-10-2018 05:35,41
21518,20-10-2018 05:35,40
21519,20-10-2018 05:35,40
21520,20-10-2018 05:35,40
21521,20-10-2018 05:35,40
21522,20-10-2018 05:35,40
21523,20-10-2018 05:35,40
21524,20-10-2018 05:35,41
21525,20-10-2018 05:34,40
21526,20-10-2018 05:34,41
21527,20-10-2018 05:34,40
21528,20-10-2018 05:34,40
21529,20-10-2018 05:34,40
21530,20-10-2018 05:34,40
21531,20-10-2018 05:34,40
21532,20-10-2018 05:34,40
21533,20-10-2018 05:34,40
21534,20-10-2018 05:34,39
21535,20-10-2018 05:34,40
21536,20-10-2018 05:34,40
21537,20-10-2018 05:34,40
21538,20-10-2018 05:34,39
21539,20-10-2018 05:34,41
21540,20-10-2018 05:34,40
21541,20-10-2018 05:34,41
21542,20-10-2018 05:34,40
21543,20-10-2018 05:34,41
21544,20-10-2018 05:34,40
21545,20-10-2018 05:34,40
21546,20-10-2018 05:33,40
21547,20-10-2018 05:33,40
21548,20-10-2018 05:33,40
21549,20-10-2018 05:33,40
21550,20-10-2018 05:33,41
21551,20-10-2018 05:33,39
21552,20-10-2018 05:33,40
21553,20-10-2018 05:33,40
21554,20-10-2018 05:33,40
21555,20-10-2018 05:33,40
21556,20-10-2018 05:33,41
21557,20-10-2018 05:33,40
21558,20-10-2018 05:33,40
21559,20-10-2018 05:33,40
21560,20-10-2018 05:33,40
21561,20-10-2018 05:33,40
21562,20-10-2018 05:33,40
21563,20-10-2018 05:33,40
21564,20-10-2018 05:33,40
21565,20-10-2018 05:33,40
21566,20-10-2018 05:33,40
21567,20-10-2018 05:33,41
21568,20-10-2018 05:33,40
21569,20-10-2018 05:33,40
21570,20-10-2018 05:32,41
21571,20-10-2018 05:32,40
21572,20-10-2018 05:32,40
21573,20-10-2018 05:32,40
21574,20-10-2018 05:32,40
21575,20-10-2018 05:32,40
21576,20-10-2018 05:32,40
21577,18-10-2018 15:50,41
21578,18-10-2018 15:50,41
21579,18-10-2018 15:50,40
21580,18-10-2018 15:50,39
21581,18-10-2018 15:50,40
21582,18-10-2018 15:50,40
21583,18-10-2018 15:50,40
21584,18-10-2018 15:50,40
21585,18-10-2018 15:50,40
21586,18-10-2018 15:50,40
21587,18-10-2018 15:50,40
21588,18-10-2018 15:50,40
21589,18-10-2018 15:50,40
21590,18-10-2018 15:50,40
21591,18-10-2018 15:50,40
21592,18-10-2018 15:50,40
21593,18-10-2018 15:50,40
21594,18-10-2018 15:50,40
21595,18-10-2018 15:50,40
21596,18-10-2018 15:50,40
21597,18-10-2018 15:49,40
21598,18-10-2018 15:49,40
21599,18-10-2018 15:49,40
21600,18-10-2018 15:49,41
21601,18-10-2018 15:49,41
21602,18-10-2018 15:49,40
21603,18-10-2018 15:49,40
21604,18-10-2018 15:49,41
21605,18-10-2018 15:49,40
21606,18-10-2018 15:49,40
21607,18-10-2018 15:49,40
21608,18-10-2018 15:49,40
21609,18-10-2018 15:49,41
21610,18-10-2018 15:49,40
21611,18-10-2018 15:49,41
21612,18-10-2018 15:49,41
21613,18-10-2018 15:49,40
21614,18-10-2018 15:49,40
21615,18-10-2018 15:49,40
21616,18-10-2018 15:49,40
21617,18-10-2018 15:49,40
21618,18-10-2018 15:49,40
21619,18-10-2018 15:49,40
21620,18-10-2018 15:49,33
21621,18-10-2018 15:48,40
21622,18-10-2018 15:48,40
21623,18-10-2018 15:48,40
21624,18-10-2018 15:48,40
21625,18-10-2018 15:48,40
21626,18-10-2018 15:48,40
21627,18-10-2018 15:48,40
21628,18-10-2018 15:48,40
21629,18-10-2018 15:48,42
21630,18-10-2018 15:48,40
21631,18-10-2018 15:48,41
21632,18-10-2018 15:48,40
21633,18-10-2018 15:48,40
21634,18-10-2018 15:48,40
21635,18-10-2018 15:48,40
21636,18-10-2018 15:48,40
21637,18-10-2018 15:48,40
21638,18-10-2018 15:48,41
21639,18-10-2018 15:48,41
21640,18-10-2018 15:48,40
21641,18-10-2018 15:48,40
21642,18-10-2018 15:48,40
21643,18-10-2018 15:47,40
21644,18-10-2018 15:47,40
21645,18-10-2018 15:47,40
21646,18-10-2018 15:47,40
21647,18-10-2018 15:47,40
21648,18-10-2018 15:47,40
21649,18-10-2018 15:47,40
21650,18-10-2018 15:47,40
21651,18-10-2018 15:47,40
21652,18-10-2018 15:47,40
21653,18-10-2018 15:47,40
21654,18-10-2018 15:47,39
21655,18-10-2018 15:47,40
21656,18-10-2018 15:47,41
21657,18-10-2018 15:47,41
21658,18-10-2018 15:47,42
21659,18-10-2018 15:47,40
21660,18-10-2018 15:47,40
21661,18-10-2018 15:47,40
21662,18-10-2018 15:47,40
21663,18-10-2018 15:47,40
21664,18-10-2018 15:47,40
21665,18-10-2018 15:47,40
21666,18-10-2018 15:47,40
21667,18-10-2018 15:47,33
21668,18-10-2018 15:46,41
21669,18-10-2018 15:46,41
21670,18-10-2018 15:46,40
21671,18-10-2018 15:46,40
21672,18-10-2018 15:46,40
21673,18-10-2018 15:46,40
21674,18-10-2018 15:46,40
21675,18-10-2018 15:46,40
21676,18-10-2018 15:46,40
21677,18-10-2018 15:46,40
21678,18-10-2018 15:46,40
21679,18-10-2018 15:46,40
21680,18-10-2018 15:46,40
21681,18-10-2018 15:46,40
21682,18-10-2018 15:46,40
21683,18-10-2018 15:46,40
21684,18-10-2018 15:46,39
21685,18-10-2018 15:46,40
21686,18-10-2018 15:46,39
21687,18-10-2018 15:46,40
21688,18-10-2018 15:46,40
21689,18-10-2018 15:46,40
21690,18-10-2018 15:46,40
21691,18-10-2018 15:46,40
21692,18-10-2018 15:45,40
21693,18-10-2018 15:45,40
21694,18-10-2018 15:45,40
21695,18-10-2018 15:45,40
21696,18-10-2018 15:45,41
21697,18-10-2018 15:45,40
21698,18-10-2018 15:45,40
21699,18-10-2018 15:45,39
21700,18-10-2018 15:45,40
21701,18-10-2018 15:45,40
21702,18-10-2018 15:45,40
21703,18-10-2018 15:45,40
21704,18-10-2018 15:45,40
21705,18-10-2018 15:45,40
21706,18-10-2018 15:45,40
21707,18-10-2018 15:45,41
21708,18-10-2018 15:45,40
21709,18-10-2018 15:45,40
21710,18-10-2018 15:45,40
21711,18-10-2018 15:45,40
21712,18-10-2018 15:45,40
21713,18-10-2018 15:45,40
21714,18-10-2018 15:45,40
21715,18-10-2018 15:45,40
21716,18-10-2018 15:44,41
21717,18-10-2018 15:44,40
21718,18-10-2018 15:44,41
21719,18-10-2018 15:44,41
21720,18-10-2018 15:44,40
21721,18-10-2018 15:44,40
21722,18-10-2018 15:44,40
21723,18-10-2018 15:44,40
21724,18-10-2018 15:44,40
21725,18-10-2018 15:44,41
21726,18-10-2018 15:44,40
21727,18-10-2018 15:44,40
21728,18-10-2018 15:44,40
21729,18-10-2018 15:44,40
21730,18-10-2018 15:44,40
21731,18-10-2018 15:44,40
21732,18-10-2018 15:44,40
21733,18-10-2018 15:44,40
21734,18-10-2018 15:44,40
21735,18-10-2018 15:44,40
21736,18-10-2018 15:44,40
21737,18-10-2018 15:44,40
21738,18-10-2018 15:44,40
21739,18-10-2018 15:44,40
21740,18-10-2018 15:43,40
21741,18-10-2018 15:43,40
21742,18-10-2018 15:43,40
21743,18-10-2018 15:43,40
21744,18-10-2018 15:43,39
21745,18-10-2018 15:43,40
21746,18-10-2018 15:43,40
21747,18-10-2018 15:43,40
21748,18-10-2018 15:43,40
21749,18-10-2018 15:43,40
21750,18-10-2018 15:43,40
21751,18-10-2018 15:43,40
21752,18-10-2018 15:43,40
21753,18-10-2018 15:43,40
21754,18-10-2018 15:43,40
21755,18-10-2018 15:43,39
21756,18-10-2018 15:43,40
21757,18-10-2018 15:43,40
21758,18-10-2018 15:43,40
21759,18-10-2018 15:43,40
21760,18-10-2018 15:43,40
21761,18-10-2018 15:43,40
21762,18-10-2018 15:43,40
21763,18-10-2018 15:43,40
21764,18-10-2018 15:42,41
21765,18-10-2018 15:42,40
21766,18-10-2018 15:42,40
21767,18-10-2018 15:42,40
21768,18-10-2018 15:42,40
21769,18-10-2018 15:42,41
21770,18-10-2018 15:42,39
21771,18-10-2018 15:42,40
21772,18-10-2018 15:42,40
21773,18-10-2018 15:42,40
21774,18-10-2018 15:42,40
21775,18-10-2018 15:42,40
21776,18-10-2018 15:42,40
21777,18-10-2018 15:42,40
21778,18-10-2018 15:42,40
21779,18-10-2018 15:42,39
21780,18-10-2018 15:42,41
21781,18-10-2018 15:42,40
21782,18-10-2018 15:42,40
21783,18-10-2018 15:42,40
21784,18-10-2018 15:42,40
21785,18-10-2018 15:42,40
21786,18-10-2018 15:41,40
21787,18-10-2018 15:41,40
21788,18-10-2018 15:41,40
21789,18-10-2018 15:41,39
21790,18-10-2018 15:41,41
21791,18-10-2018 15:41,40
21792,18-10-2018 15:41,40
21793,18-10-2018 15:41,40
21794,18-10-2018 15:41,40
21795,18-10-2018 15:41,40
21796,18-10-2018 15:41,40
21797,18-10-2018 15:41,40
21798,18-10-2018 15:41,40
21799,18-10-2018 15:41,41
21800,18-10-2018 15:41,40
21801,18-10-2018 15:41,40
21802,18-10-2018 15:41,40
21803,18-10-2018 15:41,40
21804,18-10-2018 15:41,40
21805,18-10-2018 15:41,40
21806,18-10-2018 15:41,40
21807,18-10-2018 15:41,39
21808,18-10-2018 15:41,41
21809,18-10-2018 15:40,40
21810,18-10-2018 15:40,40
21811,18-10-2018 15:40,40
21812,18-10-2018 15:40,40
21813,18-10-2018 15:40,40
21814,18-10-2018 15:40,40
21815,18-10-2018 15:40,40
21816,18-10-2018 15:40,40
21817,18-10-2018 15:40,40
21818,18-10-2018 15:40,40
21819,18-10-2018 15:40,40
21820,18-10-2018 15:40,40
21821,18-10-2018 15:40,40
21822,18-10-2018 15:40,40
21823,18-10-2018 15:40,40
21824,18-10-2018 15:40,40
21825,18-10-2018 15:40,40
21826,18-10-2018 15:40,40
21827,18-10-2018 15:40,40
21828,18-10-2018 15:40,40
21829,18-10-2018 15:40,40
21830,18-10-2018 15:40,40
21831,18-10-2018 15:39,39
21832,18-10-2018 15:39,40
21833,18-10-2018 15:39,40
21834,18-10-2018 15:39,40
21835,18-10-2018 15:39,40
21836,18-10-2018 15:39,40
21837,18-10-2018 15:39,40
21838,18-10-2018 15:39,40
21839,18-10-2018 15:39,40
21840,18-10-2018 15:39,41
21841,18-10-2018 15:39,40
21842,18-10-2018 15:39,40
21843,18-10-2018 15:39,40
21844,18-10-2018 15:39,40
21845,18-10-2018 15:39,40
21846,18-10-2018 15:39,40
21847,18-10-2018 15:39,40
21848,18-10-2018 15:39,41
21849,18-10-2018 15:39,40
21850,18-10-2018 15:39,41
21851,18-10-2018 15:39,40
21852,18-10-2018 15:38,40
21853,18-10-2018 15:38,40
21854,18-10-2018 15:38,40
21855,18-10-2018 15:38,40
21856,18-10-2018 15:38,41
21857,18-10-2018 15:38,40
21858,18-10-2018 15:38,40
21859,18-10-2018 15:38,40
21860,18-10-2018 15:38,40
21861,18-10-2018 15:38,40
21862,18-10-2018 15:38,40
21863,18-10-2018 15:38,40
21864,18-10-2018 15:38,42
21865,18-10-2018 15:38,40
21866,18-10-2018 15:38,40
21867,18-10-2018 15:38,40
21868,18-10-2018 15:38,40
21869,18-10-2018 15:38,40
21870,18-10-2018 15:38,40
21871,18-10-2018 15:38,40
21872,18-10-2018 15:37,40
21873,18-10-2018 15:37,40
21874,18-10-2018 15:37,40
21875,18-10-2018 15:37,40
21876,18-10-2018 15:37,40
21877,18-10-2018 15:37,40
21878,18-10-2018 15:37,40
21879,18-10-2018 15:37,40
21880,18-10-2018 15:37,41
21881,18-10-2018 15:37,40
21882,18-10-2018 15:37,41
21883,18-10-2018 15:37,41
21884,18-10-2018 15:37,40
21885,18-10-2018 15:37,40
21886,18-10-2018 15:37,40
21887,18-10-2018 15:37,40
21888,18-10-2018 15:37,40
21889,18-10-2018 15:37,39
21890,18-10-2018 15:37,40
21891,18-10-2018 15:37,40
21892,18-10-2018 15:37,40
21893,18-10-2018 15:37,40
21894,18-10-2018 15:36,40
21895,18-10-2018 15:36,40
21896,18-10-2018 15:36,40
21897,18-10-2018 15:36,40
21898,18-10-2018 15:36,40
21899,18-10-2018 15:36,40
21900,18-10-2018 15:36,40
21901,18-10-2018 15:36,40
21902,18-10-2018 15:36,40
21903,18-10-2018 15:36,40
21904,18-10-2018 15:36,40
21905,18-10-2018 15:36,40
21906,18-10-2018 15:36,40
21907,18-10-2018 15:36,40
21908,18-10-2018 15:36,40
21909,18-10-2018 15:36,40
21910,18-10-2018 15:36,40
21911,18-10-2018 15:36,40
21912,18-10-2018 15:36,40
21913,18-10-2018 15:36,40
21914,18-10-2018 15:36,40
21915,18-10-2018 15:36,40
21916,18-10-2018 15:36,40
21917,18-10-2018 15:35,40
21918,18-10-2018 15:35,40
21919,18-10-2018 15:35,40
21920,18-10-2018 15:35,40
21921,18-10-2018 15:35,40
21922,18-10-2018 15:35,40
21923,18-10-2018 15:35,40
21924,18-10-2018 15:35,40
21925,18-10-2018 15:35,41
21926,18-10-2018 15:35,41
21927,18-10-2018 15:35,40
21928,18-10-2018 15:35,40
21929,18-10-2018 15:35,40
21930,18-10-2018 15:35,40
21931,18-10-2018 15:35,40
21932,18-10-2018 15:35,40
21933,18-10-2018 15:35,40
21934,18-10-2018 15:35,40
21935,18-10-2018 15:35,40
21936,18-10-2018 15:35,40
21937,18-10-2018 15:35,40
21938,18-10-2018 15:34,40
21939,18-10-2018 15:34,40
21940,18-10-2018 15:34,40
21941,18-10-2018 15:34,41
21942,18-10-2018 15:34,39
21943,18-10-2018 15:34,40
21944,18-10-2018 15:34,40
21945,18-10-2018 15:34,40
21946,18-10-2018 15:34,39
21947,18-10-2018 15:34,40
21948,18-10-2018 15:34,40
21949,18-10-2018 15:34,40
21950,18-10-2018 15:34,40
21951,18-10-2018 15:34,40
21952,18-10-2018 15:34,40
21953,18-10-2018 15:34,40
21954,18-10-2018 15:34,40
21955,18-10-2018 15:34,40
21956,18-10-2018 15:34,39
21957,18-10-2018 15:34,39
21958,18-10-2018 15:33,40
21959,18-10-2018 15:33,40
21960,18-10-2018 15:33,40
21961,18-10-2018 15:33,40
21962,18-10-2018 15:33,40
21963,18-10-2018 15:33,40
21964,18-10-2018 15:33,39
21965,18-10-2018 15:33,40
21966,18-10-2018 15:33,40
21967,18-10-2018 15:33,40
21968,18-10-2018 15:33,40
21969,18-10-2018 15:33,40
21970,18-10-2018 15:33,40
21971,18-10-2018 15:33,40
21972,18-10-2018 15:33,40
21973,18-10-2018 15:33,40
21974,18-10-2018 15:33,40
21975,18-10-2018 15:33,40
21976,18-10-2018 15:33,40
21977,18-10-2018 15:33,40
21978,18-10-2018 15:33,40
21979,18-10-2018 15:32,41
21980,18-10-2018 15:32,40
21981,18-10-2018 15:32,40
21982,18-10-2018 15:32,40
21983,18-10-2018 15:32,40
21984,18-10-2018 15:32,40
21985,18-10-2018 15:32,40
21986,18-10-2018 15:32,40
21987,18-10-2018 15:32,40
21988,18-10-2018 15:32,40
21989,18-10-2018 15:32,40
21990,18-10-2018 15:32,41
21991,18-10-2018 15:32,40
21992,18-10-2018 15:32,40
21993,18-10-2018 15:32,40
21994,18-10-2018 15:32,40
21995,18-10-2018 15:32,40
21996,18-10-2018 15:32,40
21997,18-10-2018 15:32,40
21998,18-10-2018 15:32,40
21999,18-10-2018 15:32,40
22000,18-10-2018 15:32,40
22001,18-10-2018 15:32,40
22002,18-10-2018 15:31,40
22003,18-10-2018 15:31,40
22004,18-10-2018 15:31,40
22005,18-10-2018 15:31,40
22006,18-10-2018 15:31,40
22007,18-10-2018 15:31,40
22008,18-10-2018 15:31,40
22009,18-10-2018 15:31,40
22010,18-10-2018 15:31,40
22011,18-10-2018 15:31,40
22012,18-10-2018 15:31,40
22013,18-10-2018 15:31,40
22014,18-10-2018 15:31,40
22015,18-10-2018 15:31,40
22016,18-10-2018 15:31,40
22017,18-10-2018 15:31,40
22018,18-10-2018 15:31,40
22019,18-10-2018 15:31,40
22020,18-10-2018 15:31,40
22021,18-10-2018 15:31,40
22022,18-10-2018 15:31,40
22023,18-10-2018 15:30,40
22024,18-10-2018 15:30,40
22025,18-10-2018 15:30,40
22026,18-10-2018 15:30,40
22027,18-10-2018 15:30,40
22028,18-10-2018 15:30,40
22029,18-10-2018 15:30,40
22030,18-10-2018 15:30,40
22031,18-10-2018 15:30,40
22032,18-10-2018 15:30,40
22033,18-10-2018 15:30,40
22034,18-10-2018 15:30,40
22035,18-10-2018 15:30,40
22036,18-10-2018 15:30,40
22037,18-10-2018 15:30,40
22038,18-10-2018 15:30,40
22039,18-10-2018 15:30,40
22040,18-10-2018 15:30,40
22041,18-10-2018 15:30,40
22042,18-10-2018 15:30,40
22043,18-10-2018 15:29,40
22044,18-10-2018 15:29,40
22045,18-10-2018 15:29,40
22046,18-10-2018 15:29,40
22047,18-10-2018 15:29,39
22048,18-10-2018 15:29,40
22049,18-10-2018 15:29,40
22050,18-10-2018 15:29,40
22051,18-10-2018 15:29,40
22052,18-10-2018 15:29,40
22053,18-10-2018 15:29,40
22054,18-10-2018 15:29,40
22055,18-10-2018 15:29,41
22056,18-10-2018 15:29,40
22057,18-10-2018 15:29,40
22058,18-10-2018 15:29,40
22059,18-10-2018 15:29,40
22060,18-10-2018 15:29,40
22061,18-10-2018 15:29,41
22062,18-10-2018 15:29,40
22063,18-10-2018 15:29,40
22064,18-10-2018 15:28,40
22065,18-10-2018 15:28,40
22066,18-10-2018 15:28,40
22067,18-10-2018 15:28,40
22068,18-10-2018 15:28,40
22069,18-10-2018 15:28,40
22070,18-10-2018 15:28,40
22071,18-10-2018 15:28,40
22072,18-10-2018 15:28,41
22073,18-10-2018 15:28,40
22074,18-10-2018 15:28,40
22075,18-10-2018 15:28,40
22076,18-10-2018 15:28,40
22077,18-10-2018 15:28,40
22078,18-10-2018 15:28,40
22079,18-10-2018 15:28,40
22080,18-10-2018 15:28,41
22081,18-10-2018 15:28,40
22082,18-10-2018 15:28,40
22083,18-10-2018 15:28,40
22084,18-10-2018 15:28,40
22085,18-10-2018 15:28,40
22086,18-10-2018 15:27,40
22087,18-10-2018 15:27,40
22088,18-10-2018 15:27,40
22089,18-10-2018 15:27,40
22090,18-10-2018 15:27,40
22091,18-10-2018 15:27,40
22092,18-10-2018 15:27,40
22093,18-10-2018 15:27,40
22094,18-10-2018 15:27,40
22095,18-10-2018 15:27,40
22096,18-10-2018 15:27,40
22097,18-10-2018 15:27,40
22098,18-10-2018 15:27,41
22099,18-10-2018 15:27,40
22100,18-10-2018 15:27,40
22101,18-10-2018 15:27,40
22102,18-10-2018 15:27,40
22103,18-10-2018 15:27,40
22104,18-10-2018 15:27,40
22105,18-10-2018 15:27,40
22106,18-10-2018 15:27,40
22107,18-10-2018 15:27,41
22108,18-10-2018 15:27,40
22109,18-10-2018 15:27,41
22110,18-10-2018 15:26,40
22111,18-10-2018 15:26,40
22112,18-10-2018 15:26,40
22113,18-10-2018 15:26,40
22114,18-10-2018 15:26,40
22115,18-10-2018 15:26,41
22116,18-10-2018 15:26,40
22117,18-10-2018 15:26,40
22118,18-10-2018 15:26,40
22119,18-10-2018 15:26,40
22120,18-10-2018 15:26,40
22121,18-10-2018 15:26,40
22122,18-10-2018 15:26,40
22123,18-10-2018 15:26,40
22124,18-10-2018 15:26,40
22125,18-10-2018 15:26,40
22126,18-10-2018 15:26,40
22127,18-10-2018 15:26,40
22128,18-10-2018 15:26,40
22129,18-10-2018 15:26,40
22130,18-10-2018 15:26,41
22131,18-10-2018 15:25,40
22132,18-10-2018 15:25,40
22133,18-10-2018 15:25,41
22134,18-10-2018 15:25,40
22135,18-10-2018 15:25,40
22136,18-10-2018 15:25,39
22137,18-10-2018 15:25,40
22138,18-10-2018 15:25,40
22139,18-10-2018 15:25,40
22140,18-10-2018 15:25,40
22141,18-10-2018 15:25,40
22142,18-10-2018 15:25,41
22143,18-10-2018 15:25,41
22144,18-10-2018 15:25,40
22145,18-10-2018 15:25,40
22146,18-10-2018 15:25,40
22147,18-10-2018 15:25,40
22148,18-10-2018 15:25,41
22149,18-10-2018 15:25,40
22150,18-10-2018 15:25,41
22151,18-10-2018 15:25,40
22152,18-10-2018 15:25,39
22153,18-10-2018 15:25,40
22154,18-10-2018 15:25,40
22155,18-10-2018 15:24,40
22156,18-10-2018 15:24,40
22157,18-10-2018 15:24,40
22158,18-10-2018 15:24,40
22159,18-10-2018 15:24,40
22160,18-10-2018 15:24,41
22161,18-10-2018 15:24,40
22162,18-10-2018 15:24,40
22163,18-10-2018 15:24,40
22164,18-10-2018 15:24,40
22165,18-10-2018 15:24,40
22166,18-10-2018 15:24,40
22167,18-10-2018 15:24,40
22168,18-10-2018 15:24,39
22169,18-10-2018 15:24,40
22170,18-10-2018 15:24,40
22171,18-10-2018 15:24,40
22172,18-10-2018 15:24,40
22173,18-10-2018 15:24,40
22174,18-10-2018 15:24,40
22175,18-10-2018 15:24,40
22176,18-10-2018 15:23,39
22177,18-10-2018 15:23,41
22178,18-10-2018 15:23,40
22179,18-10-2018 15:23,41
22180,18-10-2018 15:23,40
22181,18-10-2018 15:23,40
22182,18-10-2018 15:23,40
22183,18-10-2018 15:23,40
22184,18-10-2018 15:23,40
22185,18-10-2018 15:23,40
22186,18-10-2018 15:23,40
22187,18-10-2018 15:23,40
22188,18-10-2018 15:23,40
22189,18-10-2018 15:23,40
22190,18-10-2018 15:23,40
22191,18-10-2018 15:23,40
22192,18-10-2018 15:23,41
22193,18-10-2018 15:23,40
22194,18-10-2018 15:23,40
22195,18-10-2018 15:23,40
